name,orig_n,orig_m,trial,strategy,frac,gen_n,gen_m,degree_js,pagerank_js
eucore,986,16687,83,iso,110,986,16687,0.0,0.0
eucore,986,16687,84,iso,110,986,16687,0.0,0.0
eucore,986,16687,85,iso,110,986,16687,0.0,0.0
eucore,986,16687,86,iso,110,986,16687,0.0,0.0
eucore,986,16687,87,iso,110,986,16687,0.0,0.0
eucore,986,16687,88,iso,110,986,16687,0.0,0.0
eucore,986,16687,89,iso,110,986,16687,0.0,0.0
eucore,986,16687,90,iso,110,986,16687,0.0,0.0
eucore,986,16687,91,iso,110,986,16687,0.0,0.0
eucore,986,16687,92,iso,110,986,16687,0.0,0.0
eucore,986,16687,93,iso,110,986,16687,0.0,0.0
eucore,986,16687,94,iso,110,986,16687,0.0,0.0
eucore,986,16687,95,iso,110,986,16687,0.0,0.0
eucore,986,16687,96,iso,110,986,16687,0.0,0.0
eucore,986,16687,97,iso,110,986,16687,0.0,0.0
eucore,986,16687,98,iso,110,986,16687,0.0,0.0
eucore,986,16687,99,iso,110,986,16687,0.0,0.0
eucore,986,16687,100,iso,110,986,16687,0.0,0.0
eucore,986,16687,1,greedy,0,976,14024,0.2048354955081712,0.1336819000074967
eucore,986,16687,2,greedy,0,953,13870,0.1979858446953556,0.13848955318765438
eucore,986,16687,3,greedy,0,1003,14073,0.21311650855165634,0.1254184886880527
eucore,986,16687,4,greedy,0,977,13975,0.19411122774532288,0.1504075613405974
eucore,986,16687,5,greedy,0,973,13824,0.20071196876916417,0.14452086844500353
eucore,986,16687,6,greedy,0,1005,14164,0.2016266215926089,0.14426633927737373
eucore,986,16687,7,greedy,0,983,13958,0.1844897064124936,0.1261759178187915
eucore,986,16687,8,greedy,0,983,13988,0.20222353485798136,0.14402807221914193
eucore,986,16687,9,greedy,0,1024,14292,0.19707698769076407,0.13896710685045194
eucore,986,16687,10,greedy,0,997,14357,0.1992816209248953,0.1418600796258398
eucore,986,16687,11,greedy,0,982,14047,0.19312877464135048,0.11915337750532369
eucore,986,16687,12,greedy,0,971,14062,0.2110106496674784,0.13497599717516753
eucore,986,16687,13,greedy,0,964,14030,0.190841485341966,0.1567808517033273
eucore,986,16687,14,greedy,0,989,13924,0.2081756415522321,0.1389375785901309
eucore,986,16687,15,greedy,0,976,14026,0.20670644614451483,0.1495624502893719
eucore,986,16687,16,greedy,0,996,14129,0.21560291909094648,0.1322341505518787
eucore,986,16687,17,greedy,0,990,13974,0.19478957882106687,0.13690328285650913
eucore,986,16687,18,greedy,0,997,14064,0.20225766508508095,0.13458352167628912
eucore,986,16687,19,greedy,0,1014,13978,0.19606280263142595,0.1328892006240163
eucore,986,16687,20,greedy,0,991,14144,0.1952725345461125,0.1432644671408539
eucore,986,16687,21,greedy,0,996,14107,0.2056567948351703,0.12711694083605335
eucore,986,16687,22,greedy,0,985,14097,0.20434485266670632,0.12809866099977282
eucore,986,16687,23,greedy,0,968,13905,0.20404082453078579,0.13496165863519918
eucore,986,16687,24,greedy,0,980,14024,0.20591473083899658,0.12370924951855833
eucore,986,16687,25,greedy,0,1003,14258,0.19777770975413267,0.14295653976511297
eucore,986,16687,26,greedy,0,1006,14326,0.20341613036644132,0.14190116434112582
eucore,986,16687,27,greedy,0,968,13976,0.2150617444084778,0.13908172872091654
eucore,986,16687,28,greedy,0,971,14023,0.1900638208651035,0.12668891132728452
eucore,986,16687,29,greedy,0,1006,14279,0.21395302662335808,0.13227526961558156
eucore,986,16687,30,greedy,0,1006,14209,0.20543244301969044,0.13474127303685143
eucore,986,16687,31,greedy,0,970,14009,0.19374213248906913,0.13992314624653165
eucore,986,16687,32,greedy,0,989,14038,0.20732149188906854,0.14281913187513165
eucore,986,16687,33,greedy,0,978,14130,0.19612183444856526,0.12708472146582908
eucore,986,16687,34,greedy,0,974,13835,0.19558928737069817,0.14241210595156098
eucore,986,16687,35,greedy,0,979,14147,0.20730185366395848,0.12409049248213683
eucore,986,16687,36,greedy,0,961,13880,0.19993953141586654,0.13995354030119314
eucore,986,16687,37,greedy,0,989,14058,0.20548662304273116,0.13780729259395258
eucore,986,16687,38,greedy,0,990,13902,0.19790230275765006,0.14646549856753688
eucore,986,16687,39,greedy,0,1004,14167,0.20385952297321083,0.12191444098444852
eucore,986,16687,40,greedy,0,988,14016,0.19625969949787486,0.12190370207338676
eucore,986,16687,41,greedy,0,982,13972,0.2007038415678603,0.14337744619804577
eucore,986,16687,42,greedy,0,1023,14170,0.20042787648514762,0.143885587089404
eucore,986,16687,43,greedy,0,1025,14258,0.20842357487633426,0.1091282056958852
eucore,986,16687,44,greedy,0,1004,14231,0.185960764847681,0.134907093562679
eucore,986,16687,45,greedy,0,965,13965,0.1953611568629658,0.12360034820202037
eucore,986,16687,46,greedy,0,1004,14213,0.20249231421745517,0.12734177265168725
eucore,986,16687,47,greedy,0,983,14085,0.19716463064722456,0.11959339348924486
eucore,986,16687,48,greedy,0,952,13902,0.20835251890283848,0.15265659149047883
eucore,986,16687,49,greedy,0,979,14057,0.22070850295080063,0.11889079044941717
eucore,986,16687,50,greedy,0,990,13998,0.21294566785991334,0.13994175160517752
eucore,986,16687,1,greedy,10,969,13931,0.20355575036555018,0.142546173951328
eucore,986,16687,2,greedy,10,966,13876,0.19003954513599047,0.15146367818152842
eucore,986,16687,3,greedy,10,1013,14249,0.20169102971183914,0.12972294041305918
eucore,986,16687,4,greedy,10,1010,14098,0.20118352681385618,0.12714051464523501
eucore,986,16687,5,greedy,10,1037,14467,0.20583868229365132,0.14292405453177856
eucore,986,16687,6,greedy,10,978,13973,0.19603006343586935,0.13365520758887875
eucore,986,16687,7,greedy,10,939,13755,0.21101800625846423,0.1503803615729119
eucore,986,16687,8,greedy,10,987,13956,0.20416089158642306,0.15008330884546123
eucore,986,16687,9,greedy,10,968,13983,0.19222207927485097,0.1393122977813108
eucore,986,16687,10,greedy,10,1001,14086,0.20657994466186946,0.13273959181918282
eucore,986,16687,11,greedy,10,1005,14191,0.1905146536472745,0.14227626577292898
eucore,986,16687,12,greedy,10,967,14017,0.20239509273309672,0.1307055379250481
eucore,986,16687,13,greedy,10,971,13874,0.22320288215789247,0.11959904535250176
eucore,986,16687,14,greedy,10,972,14072,0.21451628851943313,0.14404918778500783
eucore,986,16687,15,greedy,10,1027,14204,0.1897054429163096,0.13706868404070682
eucore,986,16687,16,greedy,10,1004,13963,0.2026584880032271,0.12147442805456415
eucore,986,16687,17,greedy,10,975,13848,0.2074744192346604,0.1544142634593008
eucore,986,16687,18,greedy,10,966,13955,0.1957964648689911,0.1263668238008303
eucore,986,16687,19,greedy,10,981,14115,0.20634813919682723,0.15138282858523444
eucore,986,16687,20,greedy,10,1002,14198,0.20813901163355567,0.12901709642379716
eucore,986,16687,21,greedy,10,955,13859,0.18948638136875687,0.157866029631391
eucore,986,16687,22,greedy,10,995,14083,0.19033712578289502,0.13318551186507172
eucore,986,16687,23,greedy,10,954,13865,0.19779376989535655,0.12978522730314604
eucore,986,16687,24,greedy,10,1006,13981,0.20685021647001933,0.10864848412144065
eucore,986,16687,25,greedy,10,966,13885,0.19683119179071853,0.13896133650096917
eucore,986,16687,26,greedy,10,979,14023,0.19925845959946348,0.11479726458677764
eucore,986,16687,27,greedy,10,989,14047,0.1999065987251168,0.11760053503252119
eucore,986,16687,28,greedy,10,1003,14284,0.22563984677578283,0.13106072938311525
eucore,986,16687,29,greedy,10,981,13988,0.21257124848642403,0.13237510665968644
eucore,986,16687,30,greedy,10,1031,14332,0.21181357771245926,0.12797304563427409
eucore,986,16687,31,greedy,10,984,14053,0.20657322395975555,0.10835047302789058
eucore,986,16687,32,greedy,10,972,14015,0.19849944970940767,0.13341564828079994
eucore,986,16687,33,greedy,10,995,14170,0.1979481887713386,0.12103714689110648
eucore,986,16687,34,greedy,10,990,14015,0.21530568275385747,0.12449773989722016
eucore,986,16687,35,greedy,10,991,14167,0.2057708459980718,0.15285388930770907
eucore,986,16687,36,greedy,10,965,13887,0.18482402730389663,0.14655061572370817
eucore,986,16687,37,greedy,10,989,14141,0.21822615125625353,0.13142457182694137
eucore,986,16687,38,greedy,10,978,14001,0.20242800097404332,0.14841159045190247
eucore,986,16687,39,greedy,10,975,14085,0.2001182995995224,0.11690051788451628
eucore,986,16687,40,greedy,10,1010,14178,0.20220098380335122,0.1576019651917337
eucore,986,16687,41,greedy,10,970,14191,0.20141946583586384,0.14587008361639883
eucore,986,16687,42,greedy,10,985,14214,0.2042849190017289,0.13232453979087794
eucore,986,16687,43,greedy,10,1003,14192,0.20363957886440323,0.14091323589309926
eucore,986,16687,44,greedy,10,963,13854,0.20526043991999088,0.1417212801615123
eucore,986,16687,45,greedy,10,984,14083,0.2028541888636365,0.11956700010773288
eucore,986,16687,46,greedy,10,1020,14047,0.20857925658138277,0.14214912525341689
eucore,986,16687,47,greedy,10,1009,14183,0.22037375148036636,0.1314709032785724
eucore,986,16687,48,greedy,10,995,14145,0.21147783292342287,0.14188783592168386
eucore,986,16687,49,greedy,10,1012,14234,0.19379168510871103,0.134744034887504
eucore,986,16687,50,greedy,10,994,14156,0.20036760684273136,0.13812068750740053
eucore,986,16687,1,greedy,20,987,14088,0.2109339071159062,0.11861819350668656
eucore,986,16687,2,greedy,20,997,14272,0.19203129103073358,0.11897412329120986
eucore,986,16687,3,greedy,20,974,13839,0.19942097095886555,0.12255411021982981
eucore,986,16687,4,greedy,20,992,14315,0.21560755733299466,0.14136474534344812
eucore,986,16687,5,greedy,20,988,13985,0.20165590156306773,0.15406736656641248
eucore,986,16687,6,greedy,20,968,13865,0.1852767475867744,0.13381456930193747
eucore,986,16687,7,greedy,20,1002,14129,0.2051521538204755,0.1324738807715963
eucore,986,16687,8,greedy,20,1007,13946,0.19853785973590238,0.14028274953281775
eucore,986,16687,9,greedy,20,988,14067,0.20112553568303043,0.14332196138264325
eucore,986,16687,10,greedy,20,974,14021,0.20807435687801054,0.1337794987739115
eucore,986,16687,11,greedy,20,987,14017,0.20897312077693553,0.13360373206703682
eucore,986,16687,12,greedy,20,975,14151,0.2109859773763707,0.13733810518514217
eucore,986,16687,13,greedy,20,980,14056,0.2016651008453483,0.12165495750943991
eucore,986,16687,14,greedy,20,959,13829,0.1778365807487589,0.1296819194759838
eucore,986,16687,15,greedy,20,1000,14013,0.2102407708079704,0.11256909743645734
eucore,986,16687,16,greedy,20,999,14144,0.2075382338001395,0.12622099570024214
eucore,986,16687,17,greedy,20,997,13959,0.18925055155006665,0.15030620287775506
eucore,986,16687,18,greedy,20,1019,14204,0.19835800242275137,0.13482719715169014
eucore,986,16687,19,greedy,20,1025,14236,0.19050282196924734,0.13981403882376914
eucore,986,16687,20,greedy,20,959,13848,0.20526895318422603,0.1449508821744985
eucore,986,16687,21,greedy,20,973,13998,0.19667572525016289,0.12634820548047324
eucore,986,16687,22,greedy,20,971,14131,0.2074193465364664,0.1264828066636159
eucore,986,16687,23,greedy,20,1014,14121,0.20599393465843086,0.1487995133208547
eucore,986,16687,24,greedy,20,985,14054,0.1946460205739919,0.12518849431773998
eucore,986,16687,25,greedy,20,968,14081,0.22000511803220144,0.13304696353999482
eucore,986,16687,26,greedy,20,972,13863,0.20341264669653772,0.10733331699838389
eucore,986,16687,27,greedy,20,953,13839,0.2083478568679001,0.1335687990145969
eucore,986,16687,28,greedy,20,966,13978,0.19045981801986098,0.12634532377334134
eucore,986,16687,29,greedy,20,972,13946,0.22882823698853258,0.12827612046572737
eucore,986,16687,30,greedy,20,986,14029,0.20246389593192587,0.11763626149199288
eucore,986,16687,31,greedy,20,1004,14107,0.2082761965676661,0.12896496727402512
eucore,986,16687,32,greedy,20,974,14002,0.19821476455905526,0.12164021047476194
eucore,986,16687,33,greedy,20,982,14004,0.20530573618578798,0.1255297814890714
eucore,986,16687,34,greedy,20,991,14091,0.20951909857351272,0.12448422311529762
eucore,986,16687,35,greedy,20,980,13947,0.2081026643189653,0.12532230256690008
eucore,986,16687,36,greedy,20,958,13960,0.2162072735687763,0.12874697436470037
eucore,986,16687,37,greedy,20,977,14167,0.21232975621078978,0.12482400597845544
eucore,986,16687,38,greedy,20,1001,14114,0.20201994691242425,0.1354476952759867
eucore,986,16687,39,greedy,20,993,14044,0.1900799292409267,0.10872836854370603
eucore,986,16687,40,greedy,20,1009,14132,0.20371167471834042,0.1374208023199827
eucore,986,16687,41,greedy,20,1000,14110,0.19536358376041296,0.14841330156706448
eucore,986,16687,42,greedy,20,991,13902,0.20193012569028584,0.15786403059813178
eucore,986,16687,43,greedy,20,977,14024,0.2064621466274851,0.12538970890266113
eucore,986,16687,44,greedy,20,1006,14182,0.20411203534101374,0.12862245868480027
eucore,986,16687,45,greedy,20,947,13970,0.21586227830848373,0.15961618963902355
eucore,986,16687,46,greedy,20,987,14124,0.19703633750975014,0.14415083848396196
eucore,986,16687,47,greedy,20,965,14001,0.20653836243725734,0.12608477433660967
eucore,986,16687,48,greedy,20,1006,14145,0.20373088048712698,0.12559932101109572
eucore,986,16687,49,greedy,20,970,13982,0.20968076248512207,0.1435784711607699
eucore,986,16687,50,greedy,20,972,13888,0.22498960678351942,0.14457637087747297
eucore,986,16687,1,greedy,30,946,13727,0.1883412395434712,0.16116151888831606
eucore,986,16687,2,greedy,30,983,14010,0.1953678483217167,0.13833395243443758
eucore,986,16687,3,greedy,30,976,14180,0.21216295243005567,0.14824850713077148
eucore,986,16687,4,greedy,30,963,13861,0.21309832489156413,0.12664005675151957
eucore,986,16687,5,greedy,30,964,13905,0.18099947196410066,0.14165133197909335
eucore,986,16687,6,greedy,30,967,14022,0.21317395156403968,0.1197343548527715
eucore,986,16687,7,greedy,30,981,13913,0.20465291498545335,0.11299856258068135
eucore,986,16687,8,greedy,30,999,14188,0.21516131883681108,0.12461646332035058
eucore,986,16687,9,greedy,30,972,14013,0.20863831733726296,0.11957559431524584
eucore,986,16687,10,greedy,30,980,14274,0.19081641304034896,0.13136633287141
eucore,986,16687,11,greedy,30,982,14040,0.19944123042267517,0.12773732287296605
eucore,986,16687,12,greedy,30,949,13826,0.20293980143407955,0.1560720624611983
eucore,986,16687,13,greedy,30,987,14112,0.20348436517229151,0.11139990573954615
eucore,986,16687,14,greedy,30,962,13809,0.21464132433227168,0.13736249460432293
eucore,986,16687,15,greedy,30,964,13961,0.201663942371209,0.14307332037719828
eucore,986,16687,16,greedy,30,1004,14258,0.19983291876486303,0.13134554582645364
eucore,986,16687,17,greedy,30,957,13852,0.2219890706865054,0.15374407227869474
eucore,986,16687,18,greedy,30,1002,14226,0.20139222272371704,0.13126069836781243
eucore,986,16687,19,greedy,30,972,14024,0.20029254982355899,0.13417800284255063
eucore,986,16687,20,greedy,30,998,14230,0.20862999144755776,0.1353556372960821
eucore,986,16687,21,greedy,30,977,13917,0.19837353817734443,0.11723139089758092
eucore,986,16687,22,greedy,30,975,14076,0.2083595734209665,0.13738154509361422
eucore,986,16687,23,greedy,30,993,13929,0.2024782314900764,0.16786302457916683
eucore,986,16687,24,greedy,30,983,14162,0.20325354717780603,0.1511693367498836
eucore,986,16687,25,greedy,30,963,13840,0.20695582126811546,0.13346402334171859
eucore,986,16687,26,greedy,30,979,14002,0.2013228280377463,0.12184429319682054
eucore,986,16687,27,greedy,30,954,13944,0.18750802968181587,0.1476565316352005
eucore,986,16687,28,greedy,30,1004,14103,0.20398607724801862,0.13435281398428658
eucore,986,16687,29,greedy,30,977,13872,0.2138797523523606,0.14480614425128394
eucore,986,16687,30,greedy,30,967,13845,0.20457093762316494,0.14135357735453488
eucore,986,16687,31,greedy,30,991,14094,0.2024494138194832,0.12975311996220365
eucore,986,16687,32,greedy,30,948,14041,0.20986314233485795,0.15287787111288131
eucore,986,16687,33,greedy,30,974,14056,0.20855156216667914,0.143199043270489
eucore,986,16687,34,greedy,30,976,14117,0.21844851150171032,0.11898104187312783
eucore,986,16687,35,greedy,30,971,14005,0.20097057018621908,0.13661531714657305
eucore,986,16687,36,greedy,30,980,14041,0.20215020518165813,0.12880243689478102
eucore,986,16687,37,greedy,30,979,14148,0.2172893335390466,0.13152673648605984
eucore,986,16687,38,greedy,30,1013,14079,0.2068710951670586,0.1518624967570826
eucore,986,16687,39,greedy,30,990,13978,0.203554903996768,0.13482988570255083
eucore,986,16687,40,greedy,30,955,13912,0.20488026453894262,0.14859026318840154
eucore,986,16687,41,greedy,30,985,14194,0.19564416533954712,0.116889337969925
eucore,986,16687,42,greedy,30,981,14108,0.2050207613618234,0.12408820830602774
eucore,986,16687,43,greedy,30,980,14120,0.20359244692601103,0.13417110792105713
eucore,986,16687,44,greedy,30,953,13986,0.20924179888224434,0.14439376309764348
eucore,986,16687,45,greedy,30,989,14002,0.2018237631770212,0.11590991992622499
eucore,986,16687,46,greedy,30,953,13814,0.20973023586495437,0.1432802717143852
eucore,986,16687,47,greedy,30,1005,14136,0.19569302653153653,0.12294935337482157
eucore,986,16687,48,greedy,30,955,13794,0.20689077598881062,0.15253248426135257
eucore,986,16687,49,greedy,30,997,14082,0.2015809666084346,0.15243312565387068
eucore,986,16687,50,greedy,30,988,14029,0.19858830955704115,0.13175106453633514
eucore,986,16687,1,greedy,40,959,13891,0.21252567205419234,0.1295532409330581
eucore,986,16687,2,greedy,40,973,14129,0.20170871555530698,0.12107906504663427
eucore,986,16687,3,greedy,40,1016,14374,0.2259837717193428,0.12783834835245583
eucore,986,16687,4,greedy,40,976,13985,0.2139693718828759,0.12947241097047263
eucore,986,16687,5,greedy,40,941,13741,0.2056097261793901,0.1653577519228413
eucore,986,16687,6,greedy,40,976,14003,0.21436142659190846,0.1450796311183507
eucore,986,16687,7,greedy,40,963,13918,0.21264108416751643,0.14159935480437816
eucore,986,16687,8,greedy,40,972,14094,0.2096453787320003,0.13198435118381785
eucore,986,16687,9,greedy,40,1001,14128,0.20875402094694237,0.12897951730329735
eucore,986,16687,10,greedy,40,977,13951,0.1834889350425074,0.13045181467113443
eucore,986,16687,11,greedy,40,977,14122,0.20789919027603918,0.13906769480154416
eucore,986,16687,12,greedy,40,969,13881,0.207461709434437,0.12890639618311872
eucore,986,16687,13,greedy,40,982,14076,0.2060850972970786,0.14227765987192564
eucore,986,16687,14,greedy,40,952,13915,0.19912561124968772,0.13046236405132114
eucore,986,16687,15,greedy,40,950,13852,0.20524831389109818,0.13903619055326455
eucore,986,16687,16,greedy,40,953,13874,0.18861897087346802,0.14014557790884946
eucore,986,16687,17,greedy,40,933,13858,0.1967708904340243,0.18620932378179303
eucore,986,16687,18,greedy,40,971,13991,0.2121022387462949,0.1432497598915575
eucore,986,16687,19,greedy,40,983,13795,0.19414714557627086,0.12985159736867447
eucore,986,16687,20,greedy,40,1012,14172,0.1924669724090347,0.1355094824961136
eucore,986,16687,21,greedy,40,971,14080,0.2014152469570685,0.12013963987216288
eucore,986,16687,22,greedy,40,989,14141,0.18679067321441825,0.1562171807865137
eucore,986,16687,23,greedy,40,978,14042,0.2007765509949509,0.1399333111814141
eucore,986,16687,24,greedy,40,977,14185,0.2085657312218131,0.13627402022768859
eucore,986,16687,25,greedy,40,962,14001,0.19767652971075328,0.1270493009067042
eucore,986,16687,26,greedy,40,945,13830,0.19508580994618252,0.165903769348467
eucore,986,16687,27,greedy,40,970,14007,0.20160228655641116,0.1339757643042434
eucore,986,16687,28,greedy,40,950,13912,0.19609130090806473,0.14408672285367208
eucore,986,16687,29,greedy,40,953,13836,0.18941854975996925,0.1335788697425236
eucore,986,16687,30,greedy,40,982,14092,0.19415714655085844,0.12966815306385954
eucore,986,16687,31,greedy,40,960,13911,0.18781698444336736,0.13483409175212155
eucore,986,16687,32,greedy,40,961,13839,0.2063471159377941,0.1467569126665913
eucore,986,16687,33,greedy,40,980,13909,0.20697303815869617,0.1367240078952634
eucore,986,16687,34,greedy,40,961,13803,0.21237295949722146,0.14290039584995604
eucore,986,16687,35,greedy,40,980,13953,0.1867859796105024,0.1405244840249123
eucore,986,16687,36,greedy,40,964,13880,0.19049278609405249,0.14665332149573365
eucore,986,16687,37,greedy,40,967,14028,0.20105391513305482,0.12711160373161823
eucore,986,16687,38,greedy,40,965,13784,0.19201357785905696,0.13359135845867876
eucore,986,16687,39,greedy,40,995,14035,0.204670595479349,0.13039895088102144
eucore,986,16687,40,greedy,40,952,13955,0.19870319472455017,0.11913893988303295
eucore,986,16687,41,greedy,40,963,13889,0.19382257873777378,0.12977988075263733
eucore,986,16687,42,greedy,40,951,13761,0.21191137879628918,0.14915328354034993
eucore,986,16687,43,greedy,40,962,13860,0.20143545158636814,0.14603672234457962
eucore,986,16687,44,greedy,40,978,13883,0.19064999610428446,0.13102966563580476
eucore,986,16687,45,greedy,40,950,13935,0.20608341148420453,0.14192730843650328
eucore,986,16687,46,greedy,40,974,13948,0.19206734410564244,0.15468783693520338
eucore,986,16687,47,greedy,40,956,13708,0.20126409745164192,0.16554860743958638
eucore,986,16687,48,greedy,40,975,14006,0.19863273538566914,0.13364988320499158
eucore,986,16687,49,greedy,40,992,14183,0.21066186211646404,0.13675095683715563
eucore,986,16687,50,greedy,40,988,14052,0.21222702422097756,0.12146919824054644
eucore,986,16687,1,greedy,50,972,13814,0.2095742080943779,0.13082221020066623
eucore,986,16687,2,greedy,50,973,14041,0.20608064878350643,0.12354813700424552
eucore,986,16687,3,greedy,50,946,13886,0.20110685043711196,0.13194619401657037
eucore,986,16687,4,greedy,50,963,13887,0.19057684906125155,0.14514414721563948
eucore,986,16687,5,greedy,50,966,13788,0.1926654968062449,0.14803512051297865
eucore,986,16687,6,greedy,50,981,13964,0.20128439954366723,0.14776440943948424
eucore,986,16687,7,greedy,50,976,13907,0.20037251894207989,0.13044465378674058
eucore,986,16687,8,greedy,50,969,13898,0.19465125216220389,0.12406211120545656
eucore,986,16687,9,greedy,50,966,13912,0.20245587204283613,0.11629026381901887
eucore,986,16687,10,greedy,50,989,14164,0.20488658849851754,0.13018280214399677
eucore,986,16687,11,greedy,50,963,13927,0.19143106069240853,0.1288039700251762
eucore,986,16687,12,greedy,50,989,14049,0.19921507988908801,0.12898848201956883
eucore,986,16687,13,greedy,50,952,13864,0.1975758059139179,0.14806049846663452
eucore,986,16687,14,greedy,50,973,13963,0.19246733306523842,0.12341787223836868
eucore,986,16687,15,greedy,50,957,13874,0.20147231702455567,0.13273878589993637
eucore,986,16687,16,greedy,50,979,13986,0.19804182265140488,0.13395935362351252
eucore,986,16687,17,greedy,50,970,14065,0.2197793888798547,0.12824092248242133
eucore,986,16687,18,greedy,50,944,13883,0.2017318634403855,0.1521445283526581
eucore,986,16687,19,greedy,50,1014,14199,0.20706520198460332,0.139180048988695
eucore,986,16687,20,greedy,50,998,14036,0.19469250681308345,0.12655863074609391
eucore,986,16687,21,greedy,50,961,13965,0.202921603687394,0.15484028223801288
eucore,986,16687,22,greedy,50,952,13916,0.21873191699648203,0.14591239286083021
eucore,986,16687,23,greedy,50,980,13976,0.20431546842174836,0.12415149502584331
eucore,986,16687,24,greedy,50,966,13912,0.1967665283342812,0.14411627641705704
eucore,986,16687,25,greedy,50,969,13938,0.20198496360926385,0.1335760183582965
eucore,986,16687,26,greedy,50,945,13828,0.2082998488103386,0.15015311992232075
eucore,986,16687,27,greedy,50,963,13993,0.21107444915122736,0.13244778488745357
eucore,986,16687,28,greedy,50,968,13929,0.20740463226592692,0.13847010977886742
eucore,986,16687,29,greedy,50,972,13946,0.2132614262604224,0.12635133075842037
eucore,986,16687,30,greedy,50,969,13839,0.2019994483591694,0.14617113606083196
eucore,986,16687,31,greedy,50,976,13920,0.20333886926490363,0.11758330591909145
eucore,986,16687,32,greedy,50,1001,14089,0.20767622512660341,0.11823278566523947
eucore,986,16687,33,greedy,50,969,13863,0.21735068441307845,0.140430111798736
eucore,986,16687,34,greedy,50,976,13921,0.2080164382940948,0.1379358369538128
eucore,986,16687,35,greedy,50,957,13754,0.20459619630149917,0.1462855679768706
eucore,986,16687,36,greedy,50,981,14029,0.20231579655785806,0.12904879275817213
eucore,986,16687,37,greedy,50,984,13959,0.19590607933016263,0.11666897178578611
eucore,986,16687,38,greedy,50,947,13786,0.19333153752637233,0.14700718155931913
eucore,986,16687,39,greedy,50,967,13952,0.2092015470303387,0.13167728624309818
eucore,986,16687,40,greedy,50,944,13909,0.20076774225142974,0.1577698611558541
eucore,986,16687,41,greedy,50,984,14085,0.2050467692487628,0.14403420101380057
eucore,986,16687,42,greedy,50,1003,14122,0.19967611267005794,0.11557728303777658
eucore,986,16687,43,greedy,50,977,13908,0.18899641354705823,0.14268900411845276
eucore,986,16687,44,greedy,50,958,13974,0.1937576005888154,0.14418085266374064
eucore,986,16687,45,greedy,50,985,14119,0.20521303775795016,0.14665881779781847
eucore,986,16687,46,greedy,50,973,13802,0.1905230247268445,0.15100179388850823
eucore,986,16687,47,greedy,50,984,14029,0.19749317939719468,0.1335380906148994
eucore,986,16687,48,greedy,50,997,13938,0.19320851869342182,0.132199018897802
eucore,986,16687,49,greedy,50,988,13947,0.21310727603351412,0.1570510166868237
eucore,986,16687,50,greedy,50,966,13889,0.20184602331779802,0.1265603871663101
eucore,986,16687,1,greedy,60,988,14099,0.20444703204909268,0.14773511151724705
eucore,986,16687,2,greedy,60,986,14010,0.1906737576003781,0.12520814187330184
eucore,986,16687,3,greedy,60,983,14077,0.2016543913208614,0.14789767929446046
eucore,986,16687,4,greedy,60,1003,14069,0.18856130816346223,0.13379895988211812
eucore,986,16687,5,greedy,60,961,14023,0.21282183018714518,0.14165913804611885
eucore,986,16687,6,greedy,60,983,14099,0.19427313201144208,0.11836059370892531
eucore,986,16687,7,greedy,60,997,14065,0.20706608039526514,0.1330350363304954
eucore,986,16687,8,greedy,60,989,13933,0.19604382642495402,0.11789145130752665
eucore,986,16687,9,greedy,60,990,14008,0.20966187735191513,0.13593902632260238
eucore,986,16687,10,greedy,60,986,14002,0.18967675792152794,0.15664519069003185
eucore,986,16687,11,greedy,60,971,13988,0.2128725924946818,0.12273737325769532
eucore,986,16687,12,greedy,60,993,14260,0.1963759480944304,0.12583003910303628
eucore,986,16687,13,greedy,60,984,13883,0.21541955350633515,0.15702185398318186
eucore,986,16687,14,greedy,60,974,14038,0.203735076523964,0.14247188190026697
eucore,986,16687,15,greedy,60,986,13893,0.19758408589842372,0.12792656871935673
eucore,986,16687,16,greedy,60,981,13926,0.19373989316858006,0.13350592036657086
eucore,986,16687,17,greedy,60,968,13852,0.1952930012742015,0.14937271572027158
eucore,986,16687,18,greedy,60,1000,14016,0.20334205356147775,0.1374177080793511
eucore,986,16687,19,greedy,60,982,14023,0.205225067613237,0.13387431506362923
eucore,986,16687,20,greedy,60,997,14234,0.21217932040596396,0.12908381852972997
eucore,986,16687,21,greedy,60,971,14076,0.20406341843540007,0.12807992775344373
eucore,986,16687,22,greedy,60,971,14116,0.19485470258610046,0.1433435360257034
eucore,986,16687,23,greedy,60,954,14002,0.1997618369642899,0.12050053093160096
eucore,986,16687,24,greedy,60,982,14093,0.20767561627155057,0.13499596487472054
eucore,986,16687,25,greedy,60,968,14015,0.20572765223056239,0.14453755320696363
eucore,986,16687,26,greedy,60,961,14065,0.20411496817512,0.1441859959741881
eucore,986,16687,27,greedy,60,979,13899,0.1959263158490605,0.15097185219455872
eucore,986,16687,28,greedy,60,973,13909,0.20279029440260735,0.1450760611838532
eucore,986,16687,29,greedy,60,1002,14127,0.19878679575427255,0.1455988159657566
eucore,986,16687,30,greedy,60,970,13836,0.20747154707863152,0.11760312025449768
eucore,986,16687,31,greedy,60,980,14010,0.1950602213534253,0.1391006683249134
eucore,986,16687,32,greedy,60,961,14036,0.20700391631061804,0.13056855559659597
eucore,986,16687,33,greedy,60,1002,14108,0.1962070690292609,0.1342771736267436
eucore,986,16687,34,greedy,60,964,14030,0.19339425620373976,0.13335761181687997
eucore,986,16687,35,greedy,60,981,14124,0.187293747148202,0.11581302219681884
